date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-16  01:50,1339004803565969409,drinking tea whilst eating flaming hot cheetos is an extreme sport,2020-12-16 00:29:57,,,,she/her • 19 • LDN
2020-12-16  01:50,1339004798146727936,"Thrilled to see the 2020/2021 Community Gaming Grants support #nonprofits like Music on Main Society, which deliver… https://t.co/ZeTLcyolho",2020-12-16 00:29:56,,,,Mid Island - Pacific Rim
2020-12-16  01:50,1339004788311199745,"Sport can be a powerful force to support girls on their journey to being happy, healthy and self-assured young wome… https://t.co/nK1cdC7gdo",2020-12-16 00:29:53,,,,"London, England"
2020-12-16  01:50,1339004760008101894,"RT @DAYTONA: The future of the sport at the World Center of Racing 

#NextGen | #NASCAR https://t.co/LRUIAiuqMZ",2020-12-16 00:29:46,,,,"South Haven, MI"
2020-12-16  01:50,1339004756245630978,"@TS_Gamingtreat I’m all for him getting knocked out, I just don’t want to see him get paid. It’s like Connor broke… https://t.co/9TQsvZSbxo",2020-12-16 00:29:46,,,,
2020-12-16  01:50,1339004748289232898,"@LucyGoesDating And the other options are...? No pubs, no live sport, not even a work commute!",2020-12-16 00:29:44,,,,London
2020-12-16  01:50,1339004744103182340,Cops discover ping-pong “on the nose”. https://t.co/6mTshaDYbK https://t.co/hQR0bvqMDA,2020-12-16 00:29:43,,,,Australia
2020-12-16  01:50,1339004742584832000,@terryrea56 @telegraph_sport @BulldogRitchie Last time I checked this is a trophy. https://t.co/E4wZ8kUShE,2020-12-16 00:29:42,,Sydney,,"Penrith, Sydney"
2020-12-16  01:50,1339004739875311617,@avery_abe It is the most overrated sport.,2020-12-16 00:29:42,,,,Salt Lake City
2020-12-16  01:50,1339004708690653184,"RT @lilimagnifique: to all lisards, I LISA YOU 💜💛",2020-12-16 00:29:34,,,,
2020-12-16  01:50,1339004677850091520,That one sport that they do on ice with brushes https://t.co/jwgbHCPDsK,2020-12-16 00:29:27,,,,He/Him
2020-12-16  01:50,1339004676985876481,So stoked (and admittedly still a little 🤯) that @Siren_Sport is a finalist in the #SportsAUSMediaAwards! And along… https://t.co/xtVS2GzvIv,2020-12-16 00:29:27,,,,Wurundjeri Land/Melbourne
2020-12-16  01:50,1339004669591482370,RT @KCsixtyseven: There are over 70 national governing bodies under the auspices of Sport Ireland. Many of them are very unhappy with being…,2020-12-16 00:29:25,,,,
2020-12-16  01:50,1339004662461165569,@KirkHerbstreit what makes College Basketball and March Madness so great? Smaller schools are given a chance to kno… https://t.co/4DXfeoaCHJ,2020-12-16 00:29:23,,,,
2020-12-16  01:50,1339004658803564544,"@MeganHustwaite @HS_Weekend @Patty_Mills You are a star, Megan! Sport (and especially basketball) is so lucky to have you!!",2020-12-16 00:29:22,,,,Sydney
2020-12-16  01:50,1339004651836993543,"@DannyDeVitoPA @thetrainingrim @NickFrancona Yeah @NickFrancona, what kind of connection to Cleveland baseball, the… https://t.co/tASGS6GsET",2020-12-16 00:29:21,,,,
2020-12-16  01:50,1339004645675593728,"RT @bernardoruizcom: My latest documentary,⁩ ‘The Infinite Race’, a @30for30, premieres tonight on ⁦@espn⁩ and ⁦@ESPNDeportes⁩. Here’s a sm…",2020-12-16 00:29:19,,,,Houston w/Chihuahua Roots ⛰
2020-12-16  01:50,1339004637311946753,"Bismillah, Casual stuff for sale

- Capt. Tsubasa Tee, BNWT, Size XL (76x69), 199K
- Change is a team sport Tee, BN… https://t.co/avPiuWxf2u",2020-12-16 00:29:17,,,,
2020-12-16  01:50,1339004619406635009,"TOP reading for Reading area - see &gt;https://t.co/P2pRJbkRbT&lt; for links to latest News, Sport, What’s Off(!), local… https://t.co/CaN72ZIzK0",2020-12-16 00:29:13,,,,"Reading, Berkshire, UK"
2020-12-16  01:50,1339004616894255105,"RT @KbsGoat: Kobe’s willingness to sacrifice personal accolades for the pursuit of the ultimate goal is underrated

He stopped his own hist…",2020-12-16 00:29:12,,,,"Detroit, MI"
2020-12-16  01:50,1339004612443979776,who wants to join me in hunting her for sport https://t.co/p6h8XAXi1Z,2020-12-16 00:29:11,,,,paltryville
2020-12-16  01:50,1339004607549353984,"@NicoleAuerbach You’re just NOW realizing this. But seriously, it’s the reason this is a regional sport.",2020-12-16 00:29:10,,,,
2020-12-16  01:50,1339004598690979841,Wrapping presents on ur own needs to be an Olympic sport,2020-12-16 00:29:08,,,,"Liverpool, England"
2020-12-16  01:50,1339004596941967363,"@Jeremy_Handler I agree with you 100%, but when you're not allowed to play your sport in your state, people make drastic decisions.",2020-12-16 00:29:08,,,,
2020-12-16  01:50,1339004595578826752,"RT @WLMentalHealth: We are #unitedtopreventsuicide
Thanks to all sports teams &amp; clubs that sent messages of unity &amp; support for the launch…",2020-12-16 00:29:07,,,,"Blackridge, Scotland"
2020-12-16  01:50,1339004589333311488,RT @MeganHustwaite: I’m thrilled to be a finalist in the best sport profile - written - category for my @HS_Weekend cover story on @Patty_M…,2020-12-16 00:29:06,,,,Sydney
2020-12-16  01:50,1339004582047805440,@jmflynn74 @BossEntertainm9 @TigerDMan1 @Brett_McMurphy @CFBPlayoff Or...instead of having a a group of people’s op… https://t.co/XbA2httwPO,2020-12-16 00:29:04,,,,"Arlington, WA"
2020-12-16  01:50,1339004575022538752,RT @Kinggg_DC: @FutureNBA0wner If we running the ones I think Harden got it but Steph is clearly the better team player which in this sport…,2020-12-16 00:29:02,,,,
2020-12-16  01:50,1339004575001370624,"RT @JuliusFlywheel: It's not a ""miracle"" Eddie survived so long.

It's an *indictment*
 https://t.co/ozDIvbQD7H",2020-12-16 00:29:02,,,,"Sydney, Australia"
2020-12-16  01:50,1339004548132716544,"RT @JuliusFlywheel: It's not a ""miracle"" Eddie survived so long.

It's an *indictment*
 https://t.co/ozDIvbQD7H",2020-12-16 00:28:56,,,,Get a warrant
2020-12-16  01:50,1339004539085709314,RT @Sport24news: Goalkeeper Itumeleng Khune made an almost identical blunder in consecutive weeks as 10-man @KaizerChiefs suffered a defeat…,2020-12-16 00:28:54,,,,South Africa
2020-12-16  01:50,1339004531380776961,"I love college football, but 63 teams having zero shot at a national title is absurd. Every team in every other NCA… https://t.co/Aa1IPTwpB0",2020-12-16 00:28:52,,,,"Richmond, VA"
2020-12-16  01:50,1339004517246001155,Congratulations again to the @caa_sport's Jesse Heussnerr (@JdHeuss) for making this year's Class of New Voices Und… https://t.co/hfnrDTenuJ,2020-12-16 00:28:49,,,,
2020-12-16  01:50,1339004515752751108,RT @barcacentre: ❗️ Marc Overmars will put an end to his stage as the technical secretary of Ajax at the end of the season. His departure f…,2020-12-16 00:28:48,,,,
2020-12-16  01:50,1339004503828307969,"Bluetooth Headset | Tws 5.0 | Wireless Earphone |Sport earphone for IOS and Android Phone
😊😊Top-quality guaranteed… https://t.co/ZEtzwTTUV2",2020-12-16 00:28:45,,,,
2020-12-16  01:50,1339004489777303552,Packing an hour before your flight is an extreme sport and I'm a pro,2020-12-16 00:28:42,,,,delhi | california
2020-12-16  01:50,1339004466088046593,"RT @benFranklin2018: Peter Nygard, Jeffrey Epstein, Harvey Weinstein, Prince Andrew - all part of a class of people who exist above the law…",2020-12-16 00:28:36,,,,
2020-12-16  01:50,1339004456705413120,"Newsflash: You will never be governor of Virginia. I bet when your kids get beat in a sport they blame the refs.

G… https://t.co/3hndoZinbO",2020-12-16 00:28:34,,,,
2020-12-16  01:50,1339004447960297472,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-16 00:28:32,,,,
2020-12-16  01:50,1339004439814868992,@alhajitekno is really fond of Range Rover sport cars,2020-12-16 00:28:30,,,,"Lagos, Nigeria"
2020-12-16  01:50,1339004432357453824,Vladimir Ivic felt Watford should have beaten Brentford https://t.co/zgZcQRxoxO #WatfordFC 💛❤🖤,2020-12-16 00:28:28,,,,UK
2020-12-16  01:50,1339004428725198848,Eating while your mouth is numb is an olympic sport.,2020-12-16 00:28:27,,,,
2020-12-16  01:50,1339004412203655169,@outersanctum01 @sportaustralia @Siren_Sport Congratulations!,2020-12-16 00:28:24,,,,"Melbourne, Victoria"
2020-12-16  01:50,1339004405480353793,CFB is the most corrupt and greedy sport https://t.co/kUcLiPo9C0,2020-12-16 00:28:22,,,,"Indiana, USA"
2020-12-16  01:50,1339004403748122625,"@porkys22 @Woodpad1 I agree, it is our sport. I hope one day they’ll be able to get out of their own way but I fear… https://t.co/LW9Ca2qWCC",2020-12-16 00:28:22,,,,"Carlisle, United Kingdom"
2020-12-16  01:50,1339004385158778880,"RT @mtwformatching: Green boy🍀
model : Win Metawin🐰

👟 VANS | RETRO SPORT STYLE 36 SHOES
💵 65 GBP(~2,700THB)

📍#Vans 👉🏻 https://t.co/PJ6A5R…",2020-12-16 00:28:17,,,,
2020-12-16  01:50,1339004384152326153,"Rest in peace and climb the heights, Doug Scott! #Everest #Climber #visionary 

https://t.co/M1G6TKHkpW",2020-12-16 00:28:17,,,,
2020-12-16  01:50,1339004378921910272,RT @sportaustralia: Sport Australia has announced the finalists for the #SportAUSMediaAwards! There was strong contention among the entries…,2020-12-16 00:28:16,,,,"Melbourne, Australia"
2020-12-16  01:50,1339004376283635712,"It's not a ""miracle"" Eddie survived so long.

It's an *indictment*
 https://t.co/ozDIvbQD7H",2020-12-16 00:28:15,,,,Wurundjeri Land
2020-12-16  01:50,1339004372324257793,"@kirbykirbybee @glbastiani @Siren_Sport Kirby, you always find the best gifs. If this was also a category, you’d wi… https://t.co/Txs3UXATHB",2020-12-16 00:28:14,,,,"Melbourne, Australia"
2020-12-16  01:50,1339004364057407493,being a black kid in elementary school should be considered an olympic sport,2020-12-16 00:28:12,,,,United States
2020-12-16  01:50,1339004342955892737,"RT @NorthUniSport: Sport Central | Now our systems are working the turnstiles around the building are also back in operation. 

Please make…",2020-12-16 00:28:07,,,,
2020-12-16  01:50,1339004338698657793,Cricketer alleges 'racist dressing-room banter' at clubComplaint also refers to on-field racist abuse of playerAzee… https://t.co/fcf2vOhtur,2020-12-16 00:28:06,,,,
2020-12-16  01:50,1339004335217381376,Imagine 13 old men picking who belongs in a playoff in any other sport. #CollegeFootball,2020-12-16 00:28:05,,,,"Loveland, OH"
2020-12-16  01:50,1339004334294626308,The CFP is ruining the sport,2020-12-16 00:28:05,,,,"Florida, USA"
2020-12-16  01:50,1339004328930127874,Hey anybody here whos ever lost their love for their sport? I need some advice and just someone to talk to about it:/,2020-12-16 00:28:04,,,,Princess Park // Ot5 // minor
2020-12-16  01:50,1339004323372515328,The CFP committee is ruining the sport and I’m sick of their shit. Bring back the BCS,2020-12-16 00:28:02,,,,"Nashua, NH/Conway, SC"
2020-12-16  01:50,1339004321661214721,"RT @trboxing: Congratulations to @andreward on his upcoming 2021 induction into the @BoxingHall!

Andre built an impeccable résumé in the r…",2020-12-16 00:28:02,,,,"San Leandro, CA"
2020-12-16  01:50,1339004317525831680,@Rjb5150 I watch every major sport can’t keep up with how many of each,2020-12-16 00:28:01,,,,"Naperville, Illinois "
2020-12-16  01:50,1339004312282935297,"""It was an improved display from Saturday, I thought we moved the ball really well up until that final third at tim… https://t.co/impHrs8Plp",2020-12-16 00:28:00,,,,"Bristol, England"
2020-12-16  01:50,1339004303856439297,"RT @redqueenlm: how to get this ""I LISA YOU"" shirt. i want one!

#블랙핑크 #리사 #リサ #ラリサ #LISA #LALISA @ygofficialblink @BLACKPINK https://t.co/…",2020-12-16 00:27:58,,,,
2020-12-16  01:50,1339004299305750529,@leestanley15 That's what they said about Herschel. LOL! Just kidding. Level of competition is always a legitimate… https://t.co/DjefopiY9i,2020-12-16 00:27:57,,,,"Athens, GA"
2020-12-16  01:50,1339004281278631939,take it off econ mode and throw that jawn in sport,2020-12-16 00:27:52,,,,"Atlantic City, NJ"
2020-12-16  01:50,1339004275188502531,Bigger house with a pool and a sport car 🕯️🕯️🕯️,2020-12-16 00:27:51,,Meadowlands,,South Africa
2020-12-16  01:50,1339004273116340224,RT @Aliciaaaabby: Cleaning with toddlers running around &amp; making a mess again .. Is a extreme sport 🥵,2020-12-16 00:27:50,,,,
2020-12-16  01:50,1339004250169413633,RT @GGGBoxing: Do the best in your sport 🥊⚽️ @Cristiano @DAZNBoxing https://t.co/TcYrkkn4x2,2020-12-16 00:27:45,,,,surulere
2020-12-16  01:50,1339004235644596226,"RT @AugustanaSD: AU is an environment of growth whether that is in the classroom or in a sport. Well said, @s_baier6! 👏👏 | #WeAreAU",2020-12-16 00:27:41,,,,"Sioux Falls, SD"
2020-12-16  01:50,1339004227352481792,Slaven Bilic 'on brink of West Brom sack' despite earning draw at Man City.  https://t.co/cwb23GwA03 https://t.co/UO6ZBCAzgL,2020-12-16 00:27:39,,,,Wichtia Kansas
2020-12-16  01:50,1339004192493547522,A grwat and fitting tribute toGérard Houllier 1947-2020 - obituary from the Irish Times. https://t.co/92VMWIbpi5,2020-12-16 00:27:31,,,,"Bishopsgate, London"
2020-12-16  01:50,1339004190748778496,"RT @mickwhughes: Great advice from Cameron Dyer for young physios looking to ""cut their teeth"" in the sports physio world.

If you missed t…",2020-12-16 00:27:31,,,,Dammam
2020-12-16  01:50,1339004175745576961,@DatRaider @RaiderInAz @__RUGGS Lol nba did it and look how that turned out obviously different sport.,2020-12-16 00:27:27,,,,
2020-12-16  01:50,1339004159941627904,"RT @FEI_Global: Rest in Peace, Moorlands Totilas. ❤️

Thank you for the records broken, memories made &amp; the history your hoofbeats created.…",2020-12-16 00:27:23,,,,"Poitiers, France"
2020-12-16  01:50,1339004153696153600,"Proddy Sport 
Today’s edition is full of local news, results and photos. https://t.co/0hg4iLSB6q",2020-12-16 00:27:22,,,,"South Australia, Australia"
2020-12-16  01:50,1339004147106910211,"RT @lovecherryyyy: the shop posted.
I LISA YOU shirt — hot item 🔥 https://t.co/F8h3ECrvlw",2020-12-16 00:27:20,,,,
2020-12-16  01:50,1339004144053440512,"@BreitbartNews If the International Olympic Commitee knows what's good for them, they'll learn from this. Politics don't belong in sport.",2020-12-16 00:27:20,,,,Anglosphere
2020-12-16  01:50,1339004135627128832,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,2020-12-16 00:27:18,,,,Rezopolis
2020-12-16  01:50,1339004124768186369,"The college football system isn’t broken, it’s doing exactly what it’s supposed to do.  Trash sport.  Only 12 schools matter.",2020-12-16 00:27:15,,,,SW Ohio
2020-12-16  01:50,1339004113493876737,"RT @FabrizioRomano: Haaland to Sky Sport: “My future? I’m happy at Borussia Dortmund. I’ve spent a great year with Favre, I want to thank h…",2020-12-16 00:27:12,,,,Somewhere on earth
2020-12-16  01:50,1339004091180195843,@fuzzywuzzy39 @Rumpilstiltski2 @Record_Sport Fuzzy the deflection tactic doesn’t work Twitter knows what you are!!!!😂😂😂😂😂😂,2020-12-16 00:27:07,,,,
2020-12-16  01:50,1339004072620412930,"BANTAMS REACTION: Caretaker boss Trueman encouraged by #bcafc fighting spirit ...
@Bradford_TandA
https://t.co/uONQyjR2Ms",2020-12-16 00:27:03,,,,"Bradford, England"
2020-12-16  01:50,1339004069550157825,Cincinnati fans asking the college football playoff committee why they aren’t ranked any higher https://t.co/6Utb3r5E6w,2020-12-16 00:27:02,,,,United States
2020-12-16  01:50,1339004060163313669,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,2020-12-16 00:27:00,,,,???
2020-12-16  01:50,1339004046821052416,"RT @SportNZ: Sport NZ has announced three new initiatives to ensure sport and recreation is safe, fair and inclusive for everyone in Aotear…",2020-12-16 00:26:56,,,,
2020-12-16  01:50,1339004046393319424,@f945ed6e0cd94c8 @LeftSentThis @Kaepernick7 @benandjerrys @yourrightscamp Colin is incredibly gifted. When a person… https://t.co/LXozkPCJgf,2020-12-16 00:26:56,,,,
2020-12-16  01:50,1339004031214231559,#hashtag4 Outdoor Running Waist Bag Waterproof Mobile Phone https://t.co/rYAQCN2mXZ https://t.co/1pkuFtTk8Y,2020-12-16 00:26:53,,,,
2020-12-16  01:50,1339004028647313410,@SHPawdcast It’s literally the only sport where half the league starts every season knowing it has no chance of winning the National title.,2020-12-16 00:26:52,,,,"Olney, MD"
